,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1063562546621008,0.19047619047619047,0.2557017543859649,0.5627192982456141,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-42.857142857142854,-42.857142857142854,7.142857142857146,-0.004628706947988059,0.6190476190476191,0.20394736842105265,0.49429824561403507,"[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-42.857142857142854,-42.857142857142854,7.142857142857146,0.0006301144836432515,0.5952380952380952,0.2030701754385965,0.4679824561403509,"[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-42.857142857142854,-42.857142857142854,7.142857142857146,0.003055717681707204,0.5714285714285714,0.2048245614035088,0.4986842105263158,"[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.18502451451711274,0.40476190476190477,0.2618421052631579,0.5776315789473684,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.25921052631578945,0.4732456140350877,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-42.857142857142854,-26.19047619047619,7.142857142857146,-0.016192819245937184,0.5714285714285714,0.20043859649122808,0.5592105263157895,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.21662021528727224,0.8095238095238095,0.22236842105263155,0.5346491228070176,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11899013732969715,0.35714285714285715,0.24692982456140355,0.46535087719298246,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-42.857142857142854,-26.19047619047619,7.142857142857146,-0.04957691430611899,0.6666666666666666,0.21096491228070177,0.5434210526315789,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-26.19047619047619,23.809523809523803,-0.18763389429090252,0.8333333333333334,0.23640350877192984,0.45921052631578946,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.10655268751524152,0.2857142857142857,0.30657894736842106,0.5758771929824561,"[False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]"
MC2Fair,-42.857142857142854,-42.857142857142854,7.142857142857146,0.019055961665116583,0.5714285714285714,0.2013157894736842,0.4600877192982456,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-42.857142857142854,-26.19047619047619,7.142857142857146,-0.02630969331765637,0.6190476190476191,0.20043859649122805,0.4530701754385965,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.06134519438888539,0.21428571428571427,0.22412280701754386,0.5644736842105263,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-42.857142857142854,-42.857142857142854,7.142857142857146,0.0006301144836432515,0.5952380952380952,0.2057017543859649,0.46710526315789475,"[False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
