,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,8,6,15,15,6,9,6
1,0,0,0,4,10,4,0
2,4,4,6,6,0,0,7
3,9,10,4,3,4,1,4
4,3,1,1,0,1,6,1
5,6,3,3,1,3,3,3
6,5,15,5,5,5,15,8
7,15,5,10,10,9,10,9
8,10,7,9,9,8,8,15
9,7,8,8,8,15,7,2
10,2,9,7,7,7,5,5
11,1,14,14,14,14,14,10
12,12,11,12,12,12,12,11
13,13,12,13,13,2,13,12
14,14,13,11,11,13,2,13
15,16,2,2,2,11,11,14
16,11,17,17,17,17,17,16
17,19,19,16,16,16,16,17
18,17,16,19,19,19,19,18
19,18,18,18,18,18,18,19
