,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,7,7,7,7,7,7,6
1,2,0,0,1,0,0,0
2,1,1,1,2,1,1,2
3,5,2,2,0,2,2,1
4,0,8,5,5,8,5,4
5,8,5,8,8,5,4,3
6,3,4,4,4,4,8,5
7,4,3,3,3,3,3,7
8,9,6,6,6,6,6,8
9,6,10,10,10,9,9,9
10,10,9,9,9,10,10,10
11,11,11,11,11,11,11,11
12,12,12,12,12,12,12,12
13,13,13,13,13,13,13,13
14,16,16,16,16,14,14,14
15,14,15,15,15,16,16,15
16,15,14,14,14,15,15,16
17,18,18,18,18,18,18,17
18,17,17,17,17,17,17,18
19,19,19,19,19,19,19,19
