,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,7,6,6,6,6,6,6
1,2,1,1,0,0,0,0
2,1,0,0,3,1,1,1
3,3,3,3,2,3,3,3
4,0,2,2,5,2,2,2
5,5,5,5,1,5,5,5
6,6,9,4,4,9,4,10
7,9,4,9,9,4,9,4
8,4,10,10,10,10,10,7
9,8,7,8,8,7,8,8
10,10,8,7,7,8,12,9
11,12,12,12,12,12,7,11
12,11,11,11,11,11,11,12
13,13,13,13,13,13,13,13
14,14,16,14,14,14,14,14
15,16,14,16,16,16,16,15
16,15,15,15,15,15,15,16
17,17,17,17,17,17,17,17
18,18,18,18,18,18,18,18
19,19,19,19,19,19,19,19
