,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11404752553575603,0.21428571428571427,0.27631578947368424,0.5833333333333334,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.247157703814712,0.9761904761904762,0.16140350877192983,0.46578947368421053,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.1605263157894737,0.47719298245614034,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.16140350877192983,0.4745614035087719,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.23655169356431635,0.8571428571428571,0.17719298245614037,0.5114035087719299,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.247157703814712,0.9761904761904762,0.1868421052631579,0.42894736842105263,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.24414590975823736,0.9523809523809523,0.15789473684210528,0.4820175438596491,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.247157703814712,0.9761904761904762,0.17894736842105263,0.4482456140350877,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.23888708832660618,0.9285714285714286,0.1903508771929824,0.4473684210526316,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.247157703814712,0.9761904761904762,0.16403508771929823,0.4570175438596491,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.16578947368421051,0.4543859649122807,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.09038289525521923,0.047619047619047616,0.32105263157894737,0.6201754385964913,"[False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False]"
MC2Fair,-42.857142857142854,-42.857142857142854,-26.19047619047619,0.06547751360822276,0.21428571428571427,0.2552631578947368,0.5570175438596491,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.1587719298245614,0.4745614035087719,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.07737457683600865,0.11904761904761904,0.28070175438596495,0.6087719298245614,"[False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.16666666666666666,0.4807017543859649,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
