,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
EPIK,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.04406636287811916,0.6428571428571429,0.19912280701754384,0.7482456140350877,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Kemeny,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.015953643255457284,0.7142857142857143,0.18947368421052627,0.7701754385964912,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Copeland,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.015953643255457284,0.7142857142857143,0.1912280701754386,0.7701754385964912,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Copeland_noWiG,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.015953643255457284,0.7142857142857143,0.20789473684210524,0.7719298245614035,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Schulze,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.015953643255457284,0.7142857142857143,0.18947368421052627,0.7684210526315789,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Borda,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.015953643255457284,0.7142857142857143,0.1912280701754386,0.7640350877192983,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Maximin,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.015953643255457284,0.7142857142857143,0.19473684210526318,0.775438596491228,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
