,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11404752553575603,0.21428571428571427,0.2442982456140351,0.6557017543859649,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.07061403508771928,0.46096491228070174,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.07061403508771928,0.46096491228070174,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.07061403508771931,0.4600877192982456,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.09342105263157896,0.44342105263157894,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.08377192982456143,0.44605263157894737,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.2510370872942207,1.0,0.0618421052631579,0.48289473684210527,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.08026315789473686,0.4513157894736842,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.10394736842105264,0.431140350877193,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.07149122807017542,0.46096491228070174,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.07061403508771928,0.46271929824561403,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.04703780988514755,0.38095238095238093,0.22061403508771935,0.6065789473684211,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.0986842105263158,0.44780701754385965,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2Fair,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.054632026079068585,0.2857142857142857,0.21710526315789477,0.6407894736842106,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.06973684210526315,0.4618421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,7.142857142857146,0.02106411723853857,0.5476190476190477,0.17236842105263153,0.5416666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.08464912280701754,0.437280701754386,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
