,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
EPIK,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.1193836197186664,0.47619047619047616,0.15964912280701754,0.7491228070175439,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Kemeny,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.1193836197186664,0.47619047619047616,0.15877192982456143,0.7578947368421053,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Copeland,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.1193836197186664,0.47619047619047616,0.16052631578947368,0.7552631578947369,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Copeland_noWiG,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.1193836197186664,0.47619047619047616,0.16052631578947368,0.7552631578947369,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Schulze,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.1193836197186664,0.47619047619047616,0.15877192982456143,0.7552631578947369,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Borda,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.009474205582187256,0.5,0.16228070175438597,0.756140350877193,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Maximin,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11006683898461916,0.40476190476190477,0.17543859649122806,0.7596491228070176,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
