,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,0,0,0,0,0,0,0
1,7,7,7,7,7,8,9
2,6,6,8,8,1,9,1
3,8,8,9,9,6,7,2
4,9,9,6,6,8,1,5
5,1,1,1,1,9,2,6
6,2,2,2,2,2,6,7
7,11,11,11,11,5,11,8
8,10,10,10,10,11,10,3
9,5,5,12,12,10,5,10
10,12,12,5,5,12,12,11
11,3,3,3,3,3,3,4
12,13,13,13,13,13,13,12
13,4,14,15,15,4,4,13
14,14,15,14,14,14,14,14
15,15,4,4,4,15,15,15
16,16,16,16,16,16,16,16
17,17,17,17,17,17,17,17
18,19,19,19,19,18,18,18
19,18,18,18,18,19,19,19
