,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11404752553575603,0.21428571428571427,0.3609649122807017,0.5179824561403509,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.26710526315789473,0.4486842105263158,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.26710526315789473,0.4469298245614035,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.2697368421052631,0.4451754385964912,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.23971215098675147,0.9047619047619048,0.28464912280701754,0.42412280701754385,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.23414938539550154,0.8095238095238095,0.2864035087719299,0.4504385964912281,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24172030656017343,0.9285714285714286,0.26184210526315793,0.4605263157894737,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.23971215098675147,0.9047619047619048,0.2758771929824561,0.42587719298245613,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24189888238308083,0.9523809523809523,0.2978070175438597,0.4276315789473684,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.27149122807017545,0.4328947368421053,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.2732456140350877,0.4337719298245614,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-26.19047619047619,-26.19047619047619,0.0254624780201243,0.11904761904761904,0.36622807017543857,0.5206140350877193,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2Fair,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.05437529098045818,0.21428571428571427,0.33289473684210524,0.5662280701754386,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24172030656017343,0.9285714285714286,0.26359649122807016,0.44166666666666665,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-26.19047619047619,0.06635111498193066,0.16666666666666666,0.3478070175438596,0.5548245614035088,"[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523,0.26973684210526316,0.4451754385964912,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
