,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,6,9,9,9,9,9,6
1,0,0,0,1,0,0,0
2,1,1,1,5,1,1,1
3,4,5,5,2,5,2,2
4,5,2,2,4,2,4,5
5,2,4,4,0,4,5,3
6,9,6,6,6,6,6,4
7,3,7,7,7,3,3,7
8,7,3,3,3,7,7,8
9,13,13,13,13,8,8,9
10,11,8,8,8,13,13,13
11,8,12,16,16,12,12,15
12,12,16,12,12,16,11,10
13,16,11,11,11,11,16,11
14,10,10,10,10,10,10,12
15,14,14,17,17,14,14,14
16,17,17,14,14,15,15,16
17,15,15,15,15,17,17,17
18,18,18,18,18,19,19,18
19,19,19,19,19,18,18,19
