,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,2,6,2,2,2,18,2
1,18,2,18,18,3,2,3
2,5,5,5,3,6,3,6
3,0,3,3,5,18,5,18
4,16,0,1,1,1,1,1
5,3,1,6,6,5,0,5
6,6,18,0,0,7,6,7
7,9,9,15,15,14,15,14
8,14,15,9,9,9,9,17
9,15,17,17,17,0,17,4
10,13,14,14,14,17,14,8
11,8,13,13,13,12,7,9
12,17,12,8,8,13,13,10
13,12,8,7,7,8,8,12
14,1,4,12,12,15,12,13
15,4,11,19,19,19,19,16
16,11,19,11,11,11,10,19
17,7,7,4,4,4,11,0
18,19,16,16,16,16,4,11
19,10,10,10,10,10,16,15
