,fairness_rankers@10,fairness_rankers@20,fairness_rankers@50,exposure_rankers,R_par_rankers
ranker 1,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.22187903671890355,0.8333333333333334
ranker 2,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.14736546793869731,0.6666666666666666
ranker 3,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.2091363048376635,0.8095238095238095
ranker 4,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.20712814926424147,0.7857142857142857
ranker 5,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.21457370209220214,0.8571428571428571
ranker 6,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.19999809992652354,0.7619047619047619
ranker 7,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24414590975823736,0.9523809523809523
ranker 8,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.22957030759255884,0.8571428571428571
ranker 9,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.21214809889413816,0.8333333333333334
ranker 10,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.19999809992652354,0.7619047619047619
ranker 11,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.23057394607561146,0.8571428571428571
ranker 12,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.20931488066057083,0.8333333333333334
