,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,0,8,8,8,8,8,0
1,8,0,0,0,0,0,8
2,2,5,4,4,4,4,4
3,11,4,2,2,2,2,2
4,5,3,5,5,5,5,10
5,4,2,3,3,10,1,11
6,1,1,1,1,11,11,3
7,3,11,11,11,1,3,5
8,13,13,6,6,3,6,6
9,6,6,13,13,6,13,7
10,10,10,10,10,13,10,12
11,7,7,7,7,7,7,13
12,9,9,12,12,9,12,1
13,12,12,9,9,12,9,9
14,15,15,15,15,14,14,14
15,16,16,16,16,15,17,17
16,14,17,17,17,16,16,15
17,17,14,14,14,17,15,16
18,19,19,19,19,19,18,18
19,18,18,18,18,18,19,19
