,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11404752553575603,0.21428571428571427,0.2978070175438597,0.4057017543859649,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.18869706412532733,0.6190476190476191,0.24605263157894733,0.4214912280701754,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.19240388373260253,0.6666666666666666,0.24692982456140353,0.4881578947368421,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.21145160229141516,0.7380952380952381,0.24692982456140353,0.5583333333333333,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.27675438596491225,0.5039473684210526,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.20931488066057083,0.8333333333333334,0.2741228070175438,0.4162280701754386,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.19427511163868924,0.6904761904761905,0.23903508771929824,0.4951754385964912,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24172030656017343,0.9285714285714286,0.2565789473684211,0.5057017543859649,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24189888238308083,0.9523809523809523,0.2609649122807018,0.4100877192982456,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.18502451451711274,0.40476190476190477,0.25043859649122807,0.5039473684210526,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.18228695007325268,0.35714285714285715,0.2583333333333333,0.5627192982456141,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.10655268751524152,0.2857142857142857,0.34166666666666673,0.5767543859649122,"[False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]"
MC1,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.20701784351992925,0.6904761904761905,0.26973684210526316,0.5688596491228071,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2Fair,-42.857142857142854,-26.19047619047619,-9.523809523809526,0.024542011377062856,0.07142857142857142,0.2907894736842105,0.5135964912280702,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.19870887041017513,0.7142857142857143,0.2425438596491228,0.5320175438596492,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-26.19047619047619,0.07739212291966652,0.0,0.2820175438596491,0.6223684210526316,"[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.19039572815918057,0.6428571428571429,0.24692982456140353,0.47149122807017546,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
