,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1063562546621008,0.19047619047619047,0.2149122807017544,0.5710526315789474,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-42.857142857142854,-26.19047619047619,7.142857142857146,-0.009474205582187256,0.5,0.16228070175438597,0.5157894736842106,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-42.857142857142854,-26.19047619047619,-9.523809523809526,0.0020896025270165652,0.42857142857142855,0.1605263157894737,0.5394736842105263,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-42.857142857142854,-26.19047619047619,-9.523809523809526,0.0020896025270165652,0.42857142857142855,0.16228070175438597,0.5368421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.1691240119459982,0.4523809523809524,0.21754385964912282,0.6035087719298246,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-42.857142857142854,-26.19047619047619,40.47619047619049,-0.07547745277926671,0.8571428571428571,0.20000000000000004,0.46228070175438596,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-42.857142857142854,-9.523809523809526,-0.1193836197186664,0.47619047619047616,0.156140350877193,0.593421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.18334118801396185,0.6666666666666666,0.19824561403508775,0.4649122807017544,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-42.857142857142854,-26.19047619047619,-9.523809523809526,-0.0003360006710473873,0.4523809523809524,0.19385964912280698,0.47192982456140353,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-42.857142857142854,-26.19047619047619,23.809523809523803,-0.04828768478977058,0.6190476190476191,0.17719298245614035,0.5368421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.21227666495156058,0.7142857142857143,0.20526315789473684,0.5929824561403508,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.09797711144914023,0.14285714285714285,0.24912280701754386,0.631578947368421,"[False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False]"
MC2Fair,-26.19047619047619,-26.19047619047619,-26.19047619047619,-0.06679271155394467,0.3333333333333333,0.29035087719298247,0.6684210526315789,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1193836197186664,0.47619047619047616,0.15877192982456143,0.4868421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-26.19047619047619,0.0563545906191949,0.30952380952380953,0.17894736842105263,0.5570175438596491,"[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-42.857142857142854,-26.19047619047619,-9.523809523809526,0.0020896025270165652,0.42857142857142855,0.162280701754386,0.5447368421052632,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
