,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,0,0,7,7,0,0,0
1,6,7,0,2,7,7,5
2,7,2,2,1,2,2,6
3,2,1,1,0,5,1,2
4,9,9,5,5,9,5,7
5,11,6,9,9,1,9,9
6,5,5,11,11,6,6,1
7,1,13,6,6,11,11,13
8,4,11,4,4,4,13,14
9,3,4,13,13,13,3,16
10,13,3,3,3,3,4,3
11,16,16,16,16,17,8,8
12,8,8,8,8,8,17,11
13,15,15,17,17,10,10,12
14,10,10,10,10,16,16,15
15,17,17,15,15,15,15,17
16,14,14,14,14,14,14,4
17,12,12,12,12,12,12,10
18,19,19,19,19,19,19,18
19,18,18,18,18,18,18,19
