,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,8,10,10,10,10,10,8
1,0,0,1,0,0,0,0
2,3,1,0,5,1,1,1
3,1,3,5,3,3,3,3
4,5,5,3,1,5,5,5
5,2,4,4,4,4,4,9
6,4,11,11,11,2,11,2
7,11,7,2,2,11,2,4
8,10,2,7,7,9,9,6
9,6,6,6,6,8,6,10
10,7,13,13,13,6,7,7
11,9,8,8,8,7,8,11
12,12,14,9,9,13,13,13
13,13,9,14,14,14,14,12
14,14,12,12,12,12,12,14
15,16,18,18,18,16,16,16
16,15,16,16,16,18,17,15
17,18,15,15,15,15,15,17
18,17,17,17,17,17,18,18
19,19,19,19,19,19,19,19
