,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1063562546621008,0.19047619047619047,0.30745614035087715,0.650438596491228,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-26.19047619047619,-26.19047619047619,40.47619047619049,-0.19452507182688575,0.8809523809523809,0.20745614035087723,0.4486842105263158,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.2160274823736467,0.8571428571428571,0.20921052631578949,0.46271929824561403,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.21401932680022479,0.8333333333333334,0.21184210526315791,0.4837719298245614,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.22698232642184432,0.7380952380952381,0.24956140350877196,0.5135964912280702,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.247157703814712,0.9761904761904762,0.21885964912280698,0.46710526315789475,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.2342076115094255,0.9285714285714286,0.20043859649122808,0.5035087719298246,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,23.809523809523803,-0.23500770484709746,0.9047619047619048,0.21798245614035092,0.44605263157894737,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-42.857142857142854,-26.19047619047619,7.142857142857146,-0.044014148714869084,0.5714285714285714,0.2899122807017544,0.4793859649122807,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.24189888238308083,0.9523809523809523,0.2092105263157895,0.44956140350877194,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.21447368421052634,0.4776315789473684,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.1095874621708042,0.35714285714285715,0.36973684210526314,0.6557017543859649,"[False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False]"
MC2Fair,-42.857142857142854,-26.19047619047619,-9.523809523809526,-0.010986586129465015,0.3333333333333333,0.25833333333333336,0.6021929824561404,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.22146487962818534,0.9047619047619048,0.2074561403508772,0.43640350877192985,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-26.19047619047619,0.07349519335649995,0.14285714285714285,0.27675438596491225,0.5425438596491228,"[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-26.19047619047619,-26.19047619047619,40.47619047619049,-0.1890876745723471,0.8333333333333334,0.21096491228070172,0.4618421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
