,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,6,6,6,6,6,6,6
1,7,7,7,7,7,7,7
2,0,0,0,3,0,0,0
3,2,1,1,2,1,1,2
4,1,3,3,4,3,3,1
5,3,4,2,0,2,2,3
6,5,2,4,5,4,4,4
7,4,5,5,1,5,5,5
8,8,8,8,8,8,8,8
9,9,9,9,9,9,9,9
10,10,10,10,10,10,10,10
11,11,11,11,11,11,11,11
12,14,12,12,12,12,12,12
13,12,13,13,13,13,13,13
14,13,14,14,14,14,14,14
15,15,16,16,16,16,16,15
16,16,15,15,15,15,15,16
17,17,17,17,17,17,17,17
18,19,19,19,19,18,18,18
19,18,18,18,18,19,19,19
