,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,3,9,8,8,8,8,6
1,9,3,3,2,3,3,3
2,2,5,2,5,2,2,0
3,5,2,5,0,5,0,2
4,8,0,0,3,0,5,5
5,0,8,9,9,1,1,1
6,1,6,6,6,7,6,4
7,6,1,1,1,9,9,8
8,7,13,7,7,6,7,7
9,13,7,4,4,13,11,9
10,4,11,13,13,4,13,11
11,11,4,11,11,11,4,12
12,10,10,10,10,10,10,13
13,14,14,12,12,12,12,10
14,12,12,14,14,14,15,15
15,16,17,18,18,16,14,16
16,17,18,17,17,15,16,14
17,18,16,15,15,18,18,17
18,15,15,16,16,17,17,18
19,19,19,19,19,19,19,19
