,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
EPIK,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.06477386947326125,0.23809523809523808,0.1385964912280702,0.7947368421052632,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Kemeny,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.06477386947326125,0.23809523809523808,0.1385964912280702,0.7947368421052632,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Copeland,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.06307520543940798,0.2619047619047619,0.13859649122807016,0.8008771929824562,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Copeland_noWiG,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.06307520543940798,0.2619047619047619,0.13859649122807016,0.8008771929824562,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Schulze,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.0616134120508261,0.2857142857142857,0.13859649122807016,0.7517543859649123,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Borda,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.0616134120508261,0.2857142857142857,0.14035087719298245,0.743859649122807,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
EPIRA+Maximin,-42.857142857142854,-26.19047619047619,23.809523809523803,0.01591560155121946,0.47619047619047616,0.1692982456140351,0.7824561403508772,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
