,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,6,6,6,6,6,7,6
1,0,2,2,0,2,2,2
2,2,0,0,1,0,0,0
3,1,1,1,3,1,1,1
4,3,3,3,4,3,3,3
5,4,4,4,5,4,4,5
6,5,5,5,2,5,5,4
7,9,8,8,8,7,8,7
8,7,7,7,7,8,6,13
9,8,9,9,9,9,9,8
10,12,12,12,12,11,12,9
11,17,11,11,11,12,11,10
12,11,10,10,10,10,10,11
13,13,13,13,13,13,13,12
14,15,14,14,14,14,14,14
15,10,16,15,15,15,15,15
16,14,15,18,18,16,16,16
17,16,18,16,16,17,17,17
18,18,17,17,17,18,18,18
19,19,19,19,19,19,19,19
