,fairness_aggregation@10,fairness_aggregation@20,fairness_aggregation@50,exposure_aggregation,R_par_results,kemeny_distance,consensus accuracy,topKparity
bestRankAggregated,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.11404752553575603,0.21428571428571427,0.18640350877192988,0.605701754385965,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
borda_aggregation,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1360405316312281,0.5714285714285714,0.11096491228070175,0.4899122807017544,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_enhanced_borda,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1283492607575729,0.5476190476190477,0.11008771929824561,0.5293859649122807,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
exponential_weighting,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1283492607575729,0.5476190476190477,0.11271929824561404,0.5241228070175439,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
highest_rank,-26.19047619047619,-9.523809523809526,40.47619047619049,-0.23801348695289823,0.8809523809523809,0.1425438596491228,0.5583333333333333,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
lowest_rank,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.1399122807017544,0.5153508771929824,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
mc4_aggregator,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1230904393259416,0.5238095238095238,0.10570175438596492,0.5416666666666666,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
robust_aggregation,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.2127408318077637,0.7857142857142857,0.1206140350877193,0.4899122807017544,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
round_robin,-26.19047619047619,-26.19047619047619,7.142857142857146,-0.16335886567814675,0.6904761904761905,0.13464912280701755,0.5285087719298246,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_enhanced_borda,-26.19047619047619,-9.523809523809526,7.142857142857146,-0.19255254709856295,0.6904761904761905,0.11622807017543861,0.5092105263157894,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
stability_selection,-26.19047619047619,-9.523809523809526,57.142857142857146,-0.2510370872942207,1.0,0.14078947368421052,0.5118421052631579,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC1Fair,-42.857142857142854,-42.857142857142854,-42.857142857142854,0.08798058708640438,0.0,0.21622807017543857,0.6092105263157894,"[False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False]"
MC2Fair,-26.19047619047619,-26.19047619047619,-26.19047619047619,-0.06608024407679974,0.30952380952380953,0.2802631578947368,0.7328947368421053,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC2,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1230904393259416,0.5238095238095238,0.10657894736842105,0.5162280701754386,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3Fair,-42.857142857142854,-42.857142857142854,-9.523809523809526,0.04333099027787235,0.42857142857142855,0.13464912280701755,0.5021929824561403,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
MC3,-26.19047619047619,-26.19047619047619,-9.523809523809526,-0.1360405316312281,0.5714285714285714,0.11622807017543861,0.47675438596491226,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
