,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,1,9,6,6,9,9,7
1,8,1,1,0,0,1,0
2,9,0,0,1,1,0,1
3,7,6,7,7,6,8,9
4,6,7,9,9,7,7,6
5,0,8,8,8,8,6,8
6,12,12,12,12,2,2,5
7,11,11,2,2,11,12,2
8,2,2,11,11,12,11,4
9,17,10,10,10,10,10,11
10,10,3,3,3,5,5,3
11,3,14,14,14,3,3,10
12,14,5,5,5,14,14,12
13,13,15,15,15,13,13,13
14,15,13,13,13,15,4,14
15,5,4,4,4,4,15,15
16,18,16,16,16,16,16,16
17,4,17,17,17,17,17,17
18,16,18,18,18,18,18,18
19,19,19,19,19,19,19,19
