,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,13,8,8,8,8,8,8
1,8,11,11,11,10,11,0
2,2,0,0,4,0,0,4
3,1,5,4,2,4,4,10
4,4,4,2,5,2,2,2
5,11,3,5,3,5,5,11
6,10,2,3,1,11,1,3
7,5,1,1,0,1,3,5
8,0,13,6,6,3,6,6
9,3,6,13,13,6,13,7
10,9,10,10,10,13,10,12
11,7,7,7,7,7,7,13
12,12,9,12,12,9,12,1
13,15,12,9,9,12,9,9
14,14,15,15,15,14,14,14
15,16,16,16,16,15,17,17
16,17,17,17,17,16,16,15
17,6,14,14,14,17,15,16
18,19,19,19,19,19,18,18
19,18,18,18,18,18,19,19
