,EPIK,EPIRA+Kemeny,EPIRA+Copeland,EPIRA+Copeland_noWiG,EPIRA+Schulze,EPIRA+Borda,EPIRA+Maximin
0,2,7,7,7,7,7,7
1,7,4,2,2,2,2,2
2,4,2,5,5,4,5,4
3,15,15,15,15,5,4,5
4,17,18,4,4,15,15,15
5,5,1,18,18,10,18,1
6,18,5,1,1,13,10,9
7,8,9,9,9,18,1,10
8,10,8,10,10,8,13,13
9,13,10,13,13,1,8,14
10,1,13,8,8,9,9,18
11,14,0,3,3,3,14,0
12,0,3,14,14,0,3,3
13,9,14,19,19,14,0,8
14,3,12,0,0,12,19,11
15,12,19,6,6,16,12,12
16,19,16,16,16,19,16,16
17,16,6,12,12,6,11,19
18,6,11,11,11,11,6,6
19,11,17,17,17,17,17,17
